comune,provincia,type,min_per_m2_cents,max_per_m2_cents,period,basis,zones_used
TRENZANO,BS,commercial,72500,96000,2025S2,zone_median,2
TRENZANO,BS,villa,83000,110000,2025S2,zone_median,1
TREVISO BRESCIANO,BS,apartment,61000,79500,2025S2,zone_median,2
TREVISO BRESCIANO,BS,house,78000,93000,2025S2,zone_median,1
TREVISO BRESCIANO,BS,villa,78000,93000,2025S2,zone_median,1
TREVISO BRESCIANO,BS,commercial,77000,98000,2025S2,zone_median,1
URAGO D`OGLIO,BS,apartment,97000,120000,2025S2,zone_median,1
URAGO D`OGLIO,BS,house,100000,130000,2025S2,zone_median,1
URAGO D`OGLIO,BS,villa,100000,130000,2025S2,zone_median,1
URAGO D`OGLIO,BS,commercial,92000,110000,2025S2,zone_median,1
VALLIO TERME,BS,apartment,87000,115000,2025S2,zone_median,1
VALLIO TERME,BS,house,92000,120000,2025S2,zone_median,1
VALLIO TERME,BS,villa,92000,120000,2025S2,zone_median,1
VALLIO TERME,BS,commercial,80000,98000,2025S2,zone_median,1
VEROLANUOVA,BS,apartment,79000,105000,2025S2,zone_median,4
VEROLANUOVA,BS,house,93000,115000,2025S2,zone_median,3
VEROLANUOVA,BS,villa,93000,115000,2025S2,zone_median,3
VEROLANUOVA,BS,commercial,68000,92000,2025S2,zone_median,4
VEROLAVECCHIA,BS,apartment,81000,101000,2025S2,zone_median,2
VEROLAVECCHIA,BS,house,105000,135000,2025S2,zone_median,1
VEROLAVECCHIA,BS,villa,105000,135000,2025S2,zone_median,1
VEROLAVECCHIA,BS,commercial,80000,98000,2025S2,zone_median,1
VESTONE,BS,apartment,80000,98000,2025S2,zone_median,3
VESTONE,BS,house,98000,115000,2025S2,zone_median,2
VESTONE,BS,villa,98000,115000,2025S2,zone_median,2
VESTONE,BS,commercial,84500,106000,2025S2,zone_median,2
VEZZA D`OGLIO,BS,apartment,135000,190000,2025S2,zone_median,1
VEZZA D`OGLIO,BS,house,135000,190000,2025S2,zone_median,1
VEZZA D`OGLIO,BS,commercial,92000,120000,2025S2,zone_median,1
VILLA CARCINA,BS,apartment,86000,125000,2025S2,zone_median,2
VILLA CARCINA,BS,house,107500,140000,2025S2,zone_median,2
VILLA CARCINA,BS,villa,107500,140000,2025S2,zone_median,2
VILLA CARCINA,BS,commercial,101000,127500,2025S2,zone_median,2
VILLACHIARA,BS,apartment,74000,100000,2025S2,zone_median,1
VILLACHIARA,BS,house,83000,110000,2025S2,zone_median,1
VILLACHIARA,BS,villa,83000,110000,2025S2,zone_median,1
VILLACHIARA,BS,commercial,74000,92000,2025S2,zone_median,1
VILLANUOVA SUL CLISI,BS,apartment,89000,115000,2025S2,zone_median,3
VILLANUOVA SUL CLISI,BS,house,107500,135000,2025S2,zone_median,2
VILLANUOVA SUL CLISI,BS,villa,107500,135000,2025S2,zone_median,2
VILLANUOVA SUL CLISI,BS,commercial,82000,110000,2025S2,zone_median,1
VIONE,BS,apartment,125000,165000,2025S2,zone_median,1
VIONE,BS,house,145000,195000,2025S2,zone_median,1
VIONE,BS,villa,145000,195000,2025S2,zone_median,1
VIONE,BS,commercial,92000,120000,2025S2,zone_median,1
VISANO,BS,apartment,79000,100000,2025S2,zone_median,1
VISANO,BS,house,91000,120000,2025S2,zone_median,1
VISANO,BS,villa,91000,120000,2025S2,zone_median,1
VISANO,BS,commercial,77000,98000,2025S2,zone_median,1
VOBARNO,BS,apartment,75000,98000,2025S2,zone_median,4
VOBARNO,BS,house,93500,122500,2025S2,zone_median,2
VOBARNO,BS,villa,93500,122500,2025S2,zone_median,2
VOBARNO,BS,commercial,73500,96000,2025S2,zone_median,2
ZONE,BS,apartment,97500,120000,2025S2,zone_median,2
ZONE,BS,house,103000,132500,2025S2,zone_median,2
ZONE,BS,villa,103000,132500,2025S2,zone_median,2
ZONE,BS,commercial,66000,82000,2025S2,zone_median,1
LONATO DEL GARDA,BS,apartment,145000,185000,2025S2,zone_median,3
LONATO DEL GARDA,BS,house,160000,215000,2025S2,zone_median,3
LONATO DEL GARDA,BS,villa,160000,215000,2025S2,zone_median,3
LONATO DEL GARDA,BS,commercial,110000,145000,2025S2,zone_median,3
COMO,CO,apartment,162500,240000,2025S2,zone_median,14
COMO,CO,house,160000,230000,2025S2,zone_median,11
COMO,CO,commercial,135000,240000,2025S2,zone_median,10
COMO,CO,villa,160000,230000,2025S2,zone_median,11
ALBAVILLA,CO,apartment,100000,147500,2025S2,zone_median,2
ALBAVILLA,CO,house,130000,167500,2025S2,zone_median,2
ALBAVILLA,CO,villa,130000,167500,2025S2,zone_median,2
ALBAVILLA,CO,commercial,110000,150000,2025S2,zone_median,1
ALBESE CON CASSANO,CO,apartment,105000,155000,2025S2,zone_median,1
ALBESE CON CASSANO,CO,house,125000,170000,2025S2,zone_median,1
ALBESE CON CASSANO,CO,villa,125000,170000,2025S2,zone_median,1
ALBESE CON CASSANO,CO,commercial,110000,150000,2025S2,zone_median,1
ALBIOLO,CO,apartment,110000,135000,2025S2,zone_median,1
ALBIOLO,CO,house,105000,150000,2025S2,zone_median,1
ALBIOLO,CO,villa,105000,150000,2025S2,zone_median,1
ALBIOLO,CO,commercial,90000,140000,2025S2,zone_median,1
ALSERIO,CO,apartment,90000,135000,2025S2,zone_median,1
ALSERIO,CO,house,110000,155000,2025S2,zone_median,1
ALSERIO,CO,villa,110000,155000,2025S2,zone_median,1
ALSERIO,CO,commercial,90000,120000,2025S2,zone_median,1
ALZATE BRIANZA,CO,apartment,90000,132500,2025S2,zone_median,2
ALZATE BRIANZA,CO,house,115000,152500,2025S2,zone_median,2
ALZATE BRIANZA,CO,villa,115000,152500,2025S2,zone_median,2
ALZATE BRIANZA,CO,commercial,110000,150000,2025S2,zone_median,1
ANZANO DEL PARCO,CO,apartment,95000,140000,2025S2,zone_median,1
ANZANO DEL PARCO,CO,house,110000,155000,2025S2,zone_median,1
ANZANO DEL PARCO,CO,villa,110000,155000,2025S2,zone_median,1
ANZANO DEL PARCO,CO,commercial,105000,140000,2025S2,zone_median,1
APPIANO GENTILE,CO,apartment,122500,160000,2025S2,zone_median,2
APPIANO GENTILE,CO,house,150000,200000,2025S2,zone_median,3
APPIANO GENTILE,CO,villa,150000,200000,2025S2,zone_median,3
APPIANO GENTILE,CO,commercial,115000,200000,2025S2,zone_median,2
ARGEGNO,CO,apartment,150000,210000,2025S2,zone_median,1
ARGEGNO,CO,house,180000,250000,2025S2,zone_median,1
ARGEGNO,CO,villa,180000,250000,2025S2,zone_median,1
ARGEGNO,CO,commercial,130000,180000,2025S2,zone_median,1
AROSIO,CO,apartment,115000,140000,2025S2,zone_median,1
AROSIO,CO,house,125000,180000,2025S2,zone_median,1
AROSIO,CO,villa,125000,180000,2025S2,zone_median,1
AROSIO,CO,commercial,100000,170000,2025S2,zone_median,1
ASSO,CO,apartment,90000,130000,2025S2,zone_median,1
ASSO,CO,house,100000,140000,2025S2,zone_median,1
ASSO,CO,villa,100000,140000,2025S2,zone_median,1
ASSO,CO,commercial,80000,120000,2025S2,zone_median,1
BARNI,CO,apartment,71000,105000,2025S2,zone_median,1
BARNI,CO,house,85000,120000,2025S2,zone_median,1
BARNI,CO,villa,85000,120000,2025S2,zone_median,1
BARNI,CO,commercial,70000,90000,2025S2,zone_median,1
BENE LARIO,CO,apartment,70000,90000,2025S2,zone_median,1
BENE LARIO,CO,house,85000,110000,2025S2,zone_median,1
BENE LARIO,CO,villa,85000,110000,2025S2,zone_median,1
BEREGAZZO CON FIGLIARO,CO,apartment,110000,135000,2025S2,zone_median,1
BEREGAZZO CON FIGLIARO,CO,house,120000,170000,2025S2,zone_median,1
BEREGAZZO CON FIGLIARO,CO,villa,120000,170000,2025S2,zone_median,1
BEREGAZZO CON FIGLIARO,CO,commercial,110000,170000,2025S2,zone_median,1
BINAGO,CO,apartment,110000,135000,2025S2,zone_median,1
BINAGO,CO,house,120000,170000,2025S2,zone_median,1
BINAGO,CO,villa,120000,170000,2025S2,zone_median,1
BINAGO,CO,commercial,110000,170000,2025S2,zone_median,1
BIZZARONE,CO,apartment,105000,135000,2025S2,zone_median,1
BIZZARONE,CO,house,115000,170000,2025S2,zone_median,1
BIZZARONE,CO,villa,115000,170000,2025S2,zone_median,1
BIZZARONE,CO,commercial,80000,120000,2025S2,zone_median,1
BLESSAGNO,CO,apartment,80000,120000,2025S2,zone_median,1
BLESSAGNO,CO,house,85000,110000,2025S2,zone_median,1
BLESSAGNO,CO,villa,85000,110000,2025S2,zone_median,1
BLEVIO,CO,apartment,140000,200000,2025S2,zone_median,1
BLEVIO,CO,house,170000,230000,2025S2,zone_median,1
BLEVIO,CO,villa,170000,230000,2025S2,zone_median,1
BLEVIO,CO,commercial,80000,140000,2025S2,zone_median,1
BREGNANO,CO,apartment,115000,145000,2025S2,zone_median,2
BREGNANO,CO,house,132500,160000,2025S2,zone_median,2
BREGNANO,CO,villa,132500,160000,2025S2,zone_median,2
BREGNANO,CO,commercial,100000,160000,2025S2,zone_median,1
BRENNA,CO,apartment,110000,160000,2025S2,zone_median,1
BRENNA,CO,house,130000,190000,2025S2,zone_median,1
BRENNA,CO,villa,130000,190000,2025S2,zone_median,1
BRENNA,CO,commercial,80000,150000,2025S2,zone_median,1
BRIENNO,CO,apartment,110000,160000,2025S2,zone_median,1
BRIENNO,CO,house,150000,225000,2025S2,zone_median,1
BRIENNO,CO,villa,150000,225000,2025S2,zone_median,1
BRIENNO,CO,commercial,100000,150000,2025S2,zone_median,1
BRUNATE,CO,apartment,125000,180000,2025S2,zone_median,1
BRUNATE,CO,house,170000,230000,2025S2,zone_median,1
BRUNATE,CO,villa,170000,230000,2025S2,zone_median,1
BRUNATE,CO,commercial,140000,190000,2025S2,zone_median,1
BULGAROGRASSO,CO,apartment,120000,150000,2025S2,zone_median,1
BULGAROGRASSO,CO,house,125000,170000,2025S2,zone_median,1
BULGAROGRASSO,CO,villa,125000,170000,2025S2,zone_median,1
BULGAROGRASSO,CO,commercial,90000,160000,2025S2,zone_median,1
CABIATE,CO,apartment,100000,135000,2025S2,zone_median,3
CABIATE,CO,house,130000,165000,2025S2,zone_median,2
CABIATE,CO,villa,130000,165000,2025S2,zone_median,2
CABIATE,CO,commercial,125000,165000,2025S2,zone_median,2
CADORAGO,CO,apartment,125000,180000,2025S2,zone_median,2
CADORAGO,CO,house,125000,160000,2025S2,zone_median,2
CADORAGO,CO,villa,125000,160000,2025S2,zone_median,2
CADORAGO,CO,commercial,85000,165000,2025S2,zone_median,2
CAGLIO,CO,apartment,71000,105000,2025S2,zone_median,1
CAGLIO,CO,house,85000,120000,2025S2,zone_median,1
CAGLIO,CO,villa,85000,120000,2025S2,zone_median,1
CAGLIO,CO,commercial,70000,90000,2025S2,zone_median,1
CAMPIONE D`ITALIA,CO,apartment,267500,375000,2025S2,zone_median,2
CAMPIONE D`ITALIA,CO,house,270000,385000,2025S2,zone_median,2
CAMPIONE D`ITALIA,CO,villa,270000,385000,2025S2,zone_median,2
CAMPIONE D`ITALIA,CO,commercial,300000,450000,2025S2,zone_median,1
CANTU`,CO,apartment,135000,165000,2025S2,zone_median,3
CANTU`,CO,house,205000,290000,2025S2,zone_median,4
CANTU`,CO,commercial,100000,200000,2025S2,zone_median,3
CANTU`,CO,villa,205000,290000,2025S2,zone_median,4
CANZO,CO,apartment,120000,160000,2025S2,zone_median,1
CANZO,CO,house,120000,160000,2025S2,zone_median,1
CANZO,CO,villa,120000,160000,2025S2,zone_median,1
CANZO,CO,commercial,80000,120000,2025S2,zone_median,1
CAPIAGO INTIMIANO,CO,apartment,140000,185000,2025S2,zone_median,1
CAPIAGO INTIMIANO,CO,house,150000,210000,2025S2,zone_median,1
CAPIAGO INTIMIANO,CO,villa,150000,210000,2025S2,zone_median,1
CAPIAGO INTIMIANO,CO,commercial,110000,170000,2025S2,zone_median,1
CARATE URIO,CO,apartment,108500,160000,2025S2,zone_median,2
CARATE URIO,CO,house,210000,300000,2025S2,zone_median,1
CARATE URIO,CO,villa,210000,300000,2025S2,zone_median,1
CARATE URIO,CO,commercial,100000,150000,2025S2,zone_median,1
CARBONATE,CO,apartment,105000,125000,2025S2,zone_median,1
CARBONATE,CO,house,167500,237500,2025S2,zone_median,2
CARBONATE,CO,villa,167500,237500,2025S2,zone_median,2
CARBONATE,CO,commercial,100000,170000,2025S2,zone_median,1
CARIMATE,CO,apartment,120000,175000,2025S2,zone_median,1
CARIMATE,CO,house,145000,207500,2025S2,zone_median,2
CARIMATE,CO,villa,145000,207500,2025S2,zone_median,2
CARIMATE,CO,commercial,100000,170000,2025S2,zone_median,2
CARLAZZO,CO,apartment,80000,120000,2025S2,zone_median,1
CARLAZZO,CO,house,100000,145000,2025S2,zone_median,1
CARLAZZO,CO,villa,100000,145000,2025S2,zone_median,1
CARLAZZO,CO,commercial,70000,100000,2025S2,zone_median,1
CARUGO,CO,apartment,120000,155000,2025S2,zone_median,1
CARUGO,CO,house,125000,180000,2025S2,zone_median,1
CARUGO,CO,villa,125000,180000,2025S2,zone_median,1
CARUGO,CO,commercial,100000,170000,2025S2,zone_median,1
CASLINO D`ERBA,CO,apartment,80000,110000,2025S2,zone_median,1
CASLINO D`ERBA,CO,house,90000,135000,2025S2,zone_median,1
CASLINO D`ERBA,CO,villa,90000,135000,2025S2,zone_median,1
CASLINO D`ERBA,CO,commercial,70000,90000,2025S2,zone_median,1
CASNATE CON BERNATE,CO,apartment,135000,165000,2025S2,zone_median,1
CASNATE CON BERNATE,CO,house,135000,180000,2025S2,zone_median,1
CASNATE CON BERNATE,CO,villa,135000,180000,2025S2,zone_median,1
CASNATE CON BERNATE,CO,commercial,130000,170000,2025S2,zone_median,1
CASSINA RIZZARDI,CO,apartment,120000,150000,2025S2,zone_median,1
CASSINA RIZZARDI,CO,house,210000,275000,2025S2,zone_median,2
CASSINA RIZZARDI,CO,villa,210000,275000,2025S2,zone_median,2
CASSINA RIZZARDI,CO,commercial,90000,160000,2025S2,zone_median,1
CASTELMARTE,CO,apartment,80000,120000,2025S2,zone_median,1
CASTELMARTE,CO,house,100000,135000,2025S2,zone_median,1
CASTELMARTE,CO,villa,100000,135000,2025S2,zone_median,1
CASTELMARTE,CO,commercial,70000,90000,2025S2,zone_median,1
CASTELNUOVO BOZZENTE,CO,apartment,110000,120000,2025S2,zone_median,1
CASTELNUOVO BOZZENTE,CO,house,140000,195000,2025S2,zone_median,1
CASTELNUOVO BOZZENTE,CO,villa,140000,195000,2025S2,zone_median,1
CASTELNUOVO BOZZENTE,CO,commercial,80000,120000,2025S2,zone_median,1
CAVARGNA,CO,apartment,70000,90000,2025S2,zone_median,1
CAVARGNA,CO,house,85000,110000,2025S2,zone_median,1
CAVARGNA,CO,villa,85000,110000,2025S2,zone_median,1
CAVARGNA,CO,commercial,70000,100000,2025S2,zone_median,1
CERANO D INTELVI,CO,apartment,90000,115000,2025S2,zone_median,1
CERANO D INTELVI,CO,house,105000,140000,2025S2,zone_median,1
CERANO D INTELVI,CO,villa,105000,140000,2025S2,zone_median,1
CERMENATE,CO,apartment,115000,170000,2025S2,zone_median,3
CERMENATE,CO,house,125000,160000,2025S2,zone_median,3
CERMENATE,CO,villa,125000,160000,2025S2,zone_median,3
CERMENATE,CO,commercial,100000,170000,2025S2,zone_median,3
CERNOBBIO,CO,apartment,155000,225000,2025S2,zone_median,3
CERNOBBIO,CO,house,255000,295000,2025S2,zone_median,3
CERNOBBIO,CO,villa,255000,295000,2025S2,zone_median,3
CERNOBBIO,CO,commercial,250000,300000,2025S2,zone_median,1
CIRIMIDO,CO,apartment,115000,130000,2025S2,zone_median,1
CIRIMIDO,CO,house,110000,155000,2025S2,zone_median,1
CIRIMIDO,CO,villa,110000,155000,2025S2,zone_median,1
CIRIMIDO,CO,commercial,90000,150000,2025S2,zone_median,1
CLAINO CON OSTENO,CO,apartment,80000,100000,2025S2,zone_median,1
CLAINO CON OSTENO,CO,house,80000,100000,2025S2,zone_median,1
COLONNO,CO,apartment,110000,165000,2025S2,zone_median,1
COLONNO,CO,house,140000,210000,2025S2,zone_median,1
COLONNO,CO,villa,140000,210000,2025S2,zone_median,1
COLONNO,CO,commercial,100000,150000,2025S2,zone_median,1
VALSOLDA,CO,apartment,90000,120000,2025S2,zone_median,1
VALSOLDA,CO,house,110000,150000,2025S2,zone_median,1
VALSOLDA,CO,villa,110000,150000,2025S2,zone_median,1
VALSOLDA,CO,commercial,80000,120000,2025S2,zone_median,1
CORRIDO,CO,apartment,70000,95000,2025S2,zone_median,1
CORRIDO,CO,house,90000,115000,2025S2,zone_median,1
CORRIDO,CO,villa,90000,115000,2025S2,zone_median,1
CREMIA,CO,apartment,80000,120000,2025S2,zone_median,1
CREMIA,CO,house,105000,150000,2025S2,zone_median,1
CREMIA,CO,villa,105000,150000,2025S2,zone_median,1
CREMIA,CO,commercial,100000,150000,2025S2,zone_median,1
CUCCIAGO,CO,apartment,115000,170000,2025S2,zone_median,1
CUCCIAGO,CO,house,130000,185000,2025S2,zone_median,1
CUCCIAGO,CO,villa,130000,185000,2025S2,zone_median,1
CUCCIAGO,CO,commercial,80000,150000,2025S2,zone_median,1
CUSINO,CO,apartment,70000,90000,2025S2,zone_median,1
CUSINO,CO,house,85000,110000,2025S2,zone_median,1
CUSINO,CO,villa,85000,110000,2025S2,zone_median,1
DIZZASCO,CO,apartment,80000,120000,2025S2,zone_median,1
DIZZASCO,CO,house,100000,145000,2025S2,zone_median,1
DIZZASCO,CO,villa,100000,145000,2025S2,zone_median,1
DOMASO,CO,apartment,95000,140000,2025S2,zone_median,1
DOMASO,CO,house,105000,155000,2025S2,zone_median,1
DOMASO,CO,villa,105000,155000,2025S2,zone_median,1
DOMASO,CO,commercial,90000,180000,2025S2,zone_median,1
DONGO,CO,apartment,110000,160000,2025S2,zone_median,1
DONGO,CO,house,120000,170000,2025S2,zone_median,1
DONGO,CO,villa,120000,170000,2025S2,zone_median,1
DONGO,CO,commercial,100000,180000,2025S2,zone_median,1
DOSSO DEL LIRO,CO,apartment,57000,85000,2025S2,zone_median,1
DOSSO DEL LIRO,CO,house,70000,100000,2025S2,zone_median,1
DOSSO DEL LIRO,CO,villa,70000,100000,2025S2,zone_median,1
DOSSO DEL LIRO,CO,commercial,80000,130000,2025S2,zone_median,1
ERBA,CO,apartment,110000,135000,2025S2,zone_median,6
ERBA,CO,house,135000,177500,2025S2,zone_median,2
ERBA,CO,villa,135000,177500,2025S2,zone_median,2
ERBA,CO,commercial,120000,205000,2025S2,zone_median,2
EUPILIO,CO,apartment,105000,155000,2025S2,zone_median,1
EUPILIO,CO,house,135000,170000,2025S2,zone_median,1
EUPILIO,CO,villa,135000,170000,2025S2,zone_median,1
EUPILIO,CO,commercial,80000,120000,2025S2,zone_median,1
FAGGETO LARIO,CO,apartment,120000,157500,2025S2,zone_median,2
FAGGETO LARIO,CO,house,155000,200000,2025S2,zone_median,2
FAGGETO LARIO,CO,villa,155000,200000,2025S2,zone_median,2
FAGGETO LARIO,CO,commercial,70000,130000,2025S2,zone_median,1
FALOPPIO,CO,apartment,105000,137500,2025S2,zone_median,2
FALOPPIO,CO,house,115000,157500,2025S2,zone_median,2
FALOPPIO,CO,villa,115000,157500,2025S2,zone_median,2
FALOPPIO,CO,commercial,87500,137500,2025S2,zone_median,2
FENEGRO`,CO,apartment,115000,130000,2025S2,zone_median,1
FENEGRO`,CO,house,110000,155000,2025S2,zone_median,1
FENEGRO`,CO,villa,110000,155000,2025S2,zone_median,1
FENEGRO`,CO,commercial,80000,150000,2025S2,zone_median,1
FIGINO SERENZA,CO,apartment,115000,170000,2025S2,zone_median,1
FIGINO SERENZA,CO,house,135000,190000,2025S2,zone_median,1
FIGINO SERENZA,CO,villa,135000,190000,2025S2,zone_median,1
FIGINO SERENZA,CO,commercial,90000,170000,2025S2,zone_median,1
FINO MORNASCO,CO,apartment,120000,170000,2025S2,zone_median,3
FINO MORNASCO,CO,house,135000,180000,2025S2,zone_median,3
FINO MORNASCO,CO,villa,135000,180000,2025S2,zone_median,3
FINO MORNASCO,CO,commercial,95000,185000,2025S2,zone_median,2
GARZENO,CO,apartment,57000,85000,2025S2,zone_median,1
GARZENO,CO,house,70000,100000,2025S2,zone_median,1
GARZENO,CO,villa,70000,100000,2025S2,zone_median,1
GARZENO,CO,commercial,80000,130000,2025S2,zone_median,1
GERA LARIO,CO,apartment,95000,140000,2025S2,zone_median,1
GERA LARIO,CO,house,115000,155000,2025S2,zone_median,1
GERA LARIO,CO,villa,115000,155000,2025S2,zone_median,1
GERA LARIO,CO,commercial,100000,150000,2025S2,zone_median,1
GRANDATE,CO,apartment,120000,150000,2025S2,zone_median,2
GRANDATE,CO,house,125000,170000,2025S2,zone_median,2
GRANDATE,CO,villa,125000,170000,2025S2,zone_median,2
GRANDATE,CO,commercial,110000,150000,2025S2,zone_median,2
GRANDOLA ED UNITI,CO,apartment,80000,120000,2025S2,zone_median,1
GRANDOLA ED UNITI,CO,house,100000,145000,2025S2,zone_median,1
GRANDOLA ED UNITI,CO,villa,100000,145000,2025S2,zone_median,1
GRANDOLA ED UNITI,CO,commercial,70000,100000,2025S2,zone_median,1
GRIANTE,CO,apartment,140000,210000,2025S2,zone_median,1
GRIANTE,CO,house,205000,295000,2025S2,zone_median,1
GRIANTE,CO,villa,205000,295000,2025S2,zone_median,1
GRIANTE,CO,commercial,130000,180000,2025S2,zone_median,1
GUANZATE,CO,apartment,115000,140000,2025S2,zone_median,2
GUANZATE,CO,house,157500,195000,2025S2,zone_median,2
GUANZATE,CO,commercial,120000,180000,2025S2,zone_median,2
GUANZATE,CO,villa,157500,195000,2025S2,zone_median,2
INVERIGO,CO,apartment,115000,155000,2025S2,zone_median,3
INVERIGO,CO,house,125000,170000,2025S2,zone_median,3
INVERIGO,CO,villa,125000,170000,2025S2,zone_median,3
INVERIGO,CO,commercial,85000,160000,2025S2,zone_median,2
LAGLIO,CO,apartment,160000,210000,2025S2,zone_median,2
LAGLIO,CO,house,210000,275000,2025S2,zone_median,2
LAGLIO,CO,villa,210000,275000,2025S2,zone_median,2
LAGLIO,CO,commercial,105000,155000,2025S2,zone_median,2
LAINO,CO,apartment,75000,110000,2025S2,zone_median,1
LAINO,CO,house,90000,115000,2025S2,zone_median,1
LAINO,CO,villa,90000,115000,2025S2,zone_median,1
LAMBRUGO,CO,apartment,90000,135000,2025S2,zone_median,1
LAMBRUGO,CO,house,105000,145000,2025S2,zone_median,1
LAMBRUGO,CO,villa,105000,145000,2025S2,zone_median,1
LAMBRUGO,CO,commercial,80000,120000,2025S2,zone_median,1
LASNIGO,CO,apartment,71000,105000,2025S2,zone_median,1
LASNIGO,CO,house,85000,120000,2025S2,zone_median,1
LASNIGO,CO,villa,85000,120000,2025S2,zone_median,1
LASNIGO,CO,commercial,70000,90000,2025S2,zone_median,1
LEZZENO,CO,apartment,102500,142500,2025S2,zone_median,2
LEZZENO,CO,house,150000,195000,2025S2,zone_median,2
LEZZENO,CO,villa,150000,195000,2025S2,zone_median,2
LEZZENO,CO,commercial,70000,130000,2025S2,zone_median,1
LIMIDO COMASCO,CO,apartment,115000,125000,2025S2,zone_median,1
LIMIDO COMASCO,CO,house,110000,155000,2025S2,zone_median,1
LIMIDO COMASCO,CO,villa,110000,155000,2025S2,zone_median,1
LIMIDO COMASCO,CO,commercial,90000,160000,2025S2,zone_median,1
LIPOMO,CO,apartment,100000,150000,2025S2,zone_median,1
LIPOMO,CO,house,120000,160000,2025S2,zone_median,1
LIPOMO,CO,villa,120000,160000,2025S2,zone_median,1
LIPOMO,CO,commercial,110000,150000,2025S2,zone_median,1
LIVO,CO,apartment,57000,85000,2025S2,zone_median,1
LIVO,CO,house,70000,100000,2025S2,zone_median,1
LIVO,CO,villa,70000,100000,2025S2,zone_median,1
LIVO,CO,commercial,80000,130000,2025S2,zone_median,1
